frame	ATE		ASE		AOE		mAP		NDS		method
102	8.930767	0.560193	4.155768	0.250000	0.229673
103	10.393592	0.628052	4.944014	0.500000	0.387195
104	7.606397	0.522828	4.124895	0.333333	0.304987
105	9.349759	0.586649	4.994581	0.666667	0.514504
106	9.035003	0.592814	4.996033	0.666667	0.517035
107	5.307848	0.454202	4.558375	0.500000	0.451501
108	6.924561	0.483840	4.155521	0.400000	0.362370
109	5.536785	0.469638	4.180485	0.400000	0.377668
110	9.335337	0.553246	2.580255	0.400000	0.331322
111	9.736882	0.568471	4.141329	0.400000	0.325784
112	9.157042	0.548478	2.581621	0.400000	0.333582
113	6.214851	0.582528	4.006578	1.000000	0.779599
114	8.902551	0.540531	2.594512	0.500000	0.406921
115	7.253966	0.499875	2.639631	0.500000	0.427473
116	6.123369	0.469638	2.615224	0.500000	0.441803
117	6.540753	0.495708	2.652565	0.500000	0.435022
118	5.823942	0.469638	4.178967	0.500000	0.444797
119	8.235434	0.548399	5.027403	1.000000	0.762806
120	9.420401	0.560127	5.030735	1.000000	0.749783
121	5.026723	0.476039	4.201493	0.666667	0.568796
122	5.238756	0.492034	4.196261	1.000000	0.798409
123	6.390050	0.521258	4.163339	1.000000	0.783974
124	4.558384	0.540307	4.804943	2.000000	1.500385
125	9.767552	0.628250	4.964309	2.000000	1.439499
126	9.474129	0.623667	4.545059	2.000000	1.442892
127	9.809712	0.627512	4.951712	2.000000	1.439152
128	6.393551	0.575785	3.271034	1.000000	0.778486
129	8.507195	0.612568	4.044502	1.000000	0.753671
130	10.792473	0.638890	4.032519	1.000000	0.736111
131	7.733397	0.626170	4.731018	2.000000	1.460049
132	6.477560	0.606414	3.341745	1.000000	0.774583
133	11.327361	0.605437	4.105914	2.000000	1.439456
134	13.299992	0.655556	2.542128	1.000000	0.734444
135	0.000000	0.000000	0.000000	0.000000	0.300000
136	0.000000	0.000000	0.000000	0.000000	0.300000
137	0.000000	0.000000	0.000000	0.000000	0.300000
138	0.000000	0.000000	0.000000	0.000000	0.300000
139	0.000000	0.000000	0.000000	0.000000	0.300000
140	0.000000	0.000000	0.000000	0.000000	0.300000
for cooperation perception result:
mATE = 6.988153, mASE = 0.555635, mAOE = 11.330280, mAP = 0.508230, NDS = 0.430316
