frame	ATE		ASE		AOE		mAP		NDS
102	5.388290	0.685823	33.584179	0.356902	0.327366
103	6.178237	0.570942	29.534632	0.636364	0.526578
104	4.496742	0.569185	2.963712	0.454545	0.416296
105	6.866468	0.569031	4.133455	0.500000	0.424432
106	5.606510	0.646641	23.580542	0.692761	0.564203
107	4.003063	0.647329	3.622826	0.404762	0.378570
108	4.352588	0.649650	3.272677	0.340909	0.330145
109	3.755216	0.651392	3.909497	0.340909	0.335945
110	4.886522	0.638094	3.907792	0.515657	0.448285
111	4.902525	0.777737	3.888950	0.377291	0.337305
112	4.037816	0.782496	-16.499596	0.422980	2.127418
113	5.027491	0.664040	-19.224457	0.577652	2.510123
114	5.580998	0.656220	3.457884	0.503247	0.430841
115	4.842992	0.656020	3.442322	0.515152	0.446574
116	3.393700	0.621461	-19.275909	0.577652	2.535864
117	4.703729	0.648228	2.687966	0.340909	0.326776
118	3.985383	0.600702	-26.849478	0.406566	3.169620
119	5.615670	0.625944	4.015957	0.503247	0.433522
120	4.173010	0.519638	-18.610249	0.666667	2.533998
121	3.624853	0.518934	-26.695578	0.500000	3.231416
122	5.115153	0.607943	-21.985722	0.583333	2.794960
123	4.705423	0.532549	2.905743	0.416667	0.391358
124	4.307518	0.493443	3.554732	0.583333	0.515914
125	5.639141	0.554305	4.094458	0.666667	0.554845
126	7.743989	0.515225	26.458475	0.666667	0.537704
127	5.067503	0.449560	3.236259	0.500000	0.454369
128	4.043729	0.477120	3.665936	0.500000	0.461851
129	4.578747	0.428909	2.537149	0.250000	0.286322
130	5.357601	0.528951	2.526692	0.250000	0.268529
131	4.843096	0.631294	4.358810	0.416667	0.380106
132	4.447381	0.530035	3.177376	0.333333	0.335856
133	7.484602	0.539641	3.295251	0.500000	0.421190
134	4.284601	0.559055	1.954268	0.500000	0.451249
135	3.659290	0.444394	1.959032	0.500000	0.468968
136	1.543615	0.353720	2.003659	0.333333	0.382525
137	5.417073	0.583245	2.608916	0.500000	0.437505
138	3.248062	0.435993	3.093393	0.500000	0.473920
139	3.673415	0.503515	2.010374	0.416667	0.404581
140	5.163578	0.584718	32.131786	0.500000	0.439892
141	7.171966	0.616142	3.138434	0.583333	0.474999
142	3.639669	0.463485	2.720443	0.500000	0.467255
143	7.018377	0.560587	3.499974	0.666667	0.540424
144	5.595799	0.611622	2.687613	0.333333	0.316213
145	5.302049	0.515109	3.373000	0.666667	0.562135
146	7.306544	0.577925	2.943744	0.333333	0.302475
147	8.598907	0.620832	2.957752	0.333333	0.285261
148	7.301084	0.574977	2.500934	0.416667	0.361158
149	5.264287	0.483097	2.072033	0.166667	0.215714
150	4.990341	0.498900	2.631458	0.333333	0.333540
151	7.490113	0.707631	29.594427	0.403752	0.336962
152	6.911767	0.741927	29.669510	0.403752	0.339316
153	7.635823	0.735534	26.661959	0.443813	0.360758
154	5.145429	0.547176	2.399652	0.416667	0.385495
155	5.022768	0.560607	2.370110	0.416667	0.385378
156	6.107191	0.581440	2.419858	0.500000	0.430784
157	4.425613	0.559449	3.328510	0.333333	0.333132
158	6.399245	0.587568	2.372089	0.250000	0.252251
159	4.735192	0.442611	4.547916	0.250000	0.283387
160	8.308963	0.607725	125.298279	0.250000	0.231138
161	6.869890	0.600614	94.777901	0.166667	0.187906
162	7.846781	0.639162	94.791145	0.166667	0.174283
163	8.381344	0.603509	64.244072	0.250000	0.230836
164	6.878771	0.572580	48.553352	0.333333	0.307288
165	7.457533	0.572017	48.561142	0.333333	0.301556
166	7.267541	0.587634	48.572315	0.333333	0.301895
167	7.058880	0.528292	48.556133	0.333333	0.309915
168	6.495913	0.555382	39.686131	0.416667	0.371169
169	6.041900	0.533791	48.940483	0.333333	0.319535
170	7.356914	0.672460	33.341064	0.434343	0.363225
171	6.071595	0.583453	39.141491	0.416667	0.372605
172	7.301400	0.596143	49.218761	0.333333	0.300705
173	8.488983	0.591957	4.125083	0.333333	0.289248
174	6.362174	0.543297	49.394066	0.333333	0.315382
175	7.661110	0.608592	40.563839	0.416667	0.354196
176	6.284964	0.615917	34.091610	0.420455	0.369877
177	7.356922	0.595463	3.340791	0.333333	0.300218
178	6.649841	0.541853	3.316121	0.333333	0.312650
179	6.560286	0.584940	33.918064	0.500000	0.425903
180	5.720721	0.545395	4.020701	0.416667	0.379920
181	5.129519	0.515388	4.002623	0.416667	0.388833
182	3.943708	0.553755	3.409008	0.416667	0.396854
183	5.404815	0.521200	4.245576	0.500000	0.443832
184	4.359784	0.634050	4.175720	0.567235	0.490062
185	5.572017	0.592908	21.829241	0.744697	0.606277
186	4.258506	0.435417	28.398739	0.583333	0.522207
187	3.380746	0.428545	2.141029	0.416667	0.415005
188	3.525403	0.467474	3.199857	0.500000	0.467999
189	4.759581	0.487932	3.622410	0.583333	0.511944
190	4.954260	0.483780	3.644534	0.636364	0.547534
191	6.111362	0.544416	29.915930	0.527273	0.453536
192	5.918512	0.622058	3.789683	0.475000	0.411109
193	4.750720	0.558026	3.547066	0.693056	0.581829
194	4.415745	0.594988	3.546289	0.562500	0.490094
195	5.287679	0.562541	4.373403	0.562500	0.484619
196	5.540056	0.516806	4.296714	0.800000	0.652919
197	5.497009	0.653270	-12.257798	0.995539	2.102360
198	5.307000	0.567347	4.257346	0.920000	0.734195
199	6.341112	0.580569	4.034098	0.750432	0.603834
200	5.403281	0.636530	3.657354	0.544524	0.463481
201	4.647422	0.609819	3.763118	0.730000	0.603544
202	4.705871	0.680720	3.836166	0.483929	0.423619
203	5.149028	0.576511	3.773326	1.037374	0.817020
204	6.079610	0.619843	3.762851	0.938636	0.734265
205	5.316622	0.608817	3.481649	0.938636	0.742998
206	6.208438	0.572116	3.416687	0.600000	0.500704
207	6.654410	0.682371	3.700248	0.661640	0.528367
208	6.925091	0.603648	3.679015	0.936508	0.725940
for cooperation perception result:
mATE = 5.836978, mASE = 0.583521, mAOE = 23.118145, mAP = 0.518278, NDS = 0.446073
